id,category,title,author,facicle,year,start_page,end_page,pdf_link
ANU-M-1982-10010300181,Filosofía,El problema histórico de la envidia,Gonzalo Fernández De La Mora,1,1982,00103,00181,abrir_pdf.php?id=ANU-M-1982-10010300181
ANU-M-1982-10018500196,Política y Sociología,Los límites de la revolución tecnológica,José María de Areilza y Martínez de Rodas,1,1982,00185,00196,abrir_pdf.php?id=ANU-M-1982-10018500196
ANU-M-1982-10019700210,Política y Sociología,Un enfoque del Estado con autonomías,José Castañeda Chornet,1,1982,00197,00210,abrir_pdf.php?id=ANU-M-1982-10019700210
ANU-M-1982-10021100235,Política y Sociología,Constitución y Reales Ordenanzas,Carlos Ollero Gómez,1,1982,00211,00235,abrir_pdf.php?id=ANU-M-1982-10021100235
ANU-M-1982-10023700256,Política y Sociología,La clase política y la transición democrática,Salustiano del Campo Urbano,1,1982,00237,00256,abrir_pdf.php?id=ANU-M-1982-10023700256
ANU-M-1982-10025700316,Política y Sociología,Los pactos de seguridad sindical: algunas decisiones recientes,Manuel Alonso Olea,1,1982,00257,00316,abrir_pdf.php?id=ANU-M-1982-10025700316
ANU-M-1982-10031700340,Política y Sociología,"La triple ficción del pueblo, de la representación y de la participación: hoy y en el futuro",Antonio Perpiñá Rodríguez,1,1982,00317,00340,abrir_pdf.php?id=ANU-M-1982-10031700340
ANU-M-1982-10034100355,Política y Sociología,La personalidad jurídica del Estado,Laureano López Rodó,1,1982,00341,00355,abrir_pdf.php?id=ANU-M-1982-10034100355
ANU-M-1982-10035900382,Economía,El Consejo Económico y Social: antecedentes españoles (1883-1976),Juan Velarde Fuertes,1,1982,00359,00382,abrir_pdf.php?id=ANU-M-1982-10035900382
ANU-M-1982-10038300403,Economía,"Gasto público, principio de representación y crisis económica",Enrique Fuentes Quintana,1,1982,00383,00403,abrir_pdf.php?id=ANU-M-1982-10038300403
ANU-M-1982-10040700413,Vida Académica,Crónica del curso 1981-1982,RACMYP,1,1982,00407,00413,abrir_pdf.php?id=ANU-M-1982-10040700413
ANU-M-1983-10000700010,Necrológicas,D. José Ignacio de Alcorta y Echevarría,RACMYP,1,1983,00007,00010,abrir_pdf.php?id=ANU-M-1983-10000700010
ANU-M-1983-10001300040,Filosofía,Permanencia y cambio en la educación,Víctor García Hoz,1,1983,00013,00040,abrir_pdf.php?id=ANU-M-1983-10001300040
ANU-M-1983-10004100110,Filosofía,Sobre la envidia,Gonzalo Fernández De La Mora,1,1983,00041,00110,abrir_pdf.php?id=ANU-M-1983-10004100110
ANU-M-1983-10011300122,Política y Sociología,El problema de la representación en las democracias de masas,Jesús Fueyo Álvarez,1,1983,00113,00122,abrir_pdf.php?id=ANU-M-1983-10011300122
ANU-M-1983-10012300154,Política y Sociología,La crisis de la convivencia,Mariano Yela Granizo,1,1983,00123,00154,abrir_pdf.php?id=ANU-M-1983-10012300154
ANU-M-1983-10015500170,Política y Sociología,La defensa nacional: Un remanso y sus avenamientos,Manuel Díez Alegría,1,1983,00155,00170,abrir_pdf.php?id=ANU-M-1983-10015500170
ANU-M-1983-10017100188,Política y Sociología,El terrorismo internacional,Salustiano del Campo Urbano,1,1983,00171,00188,abrir_pdf.php?id=ANU-M-1983-10017100188
ANU-M-1983-10018900218,Política y Sociología,Pornografía y violencia,Primitivo De la Quintana López,1,1983,00189,00218,abrir_pdf.php?id=ANU-M-1983-10018900218
ANU-M-1983-10021900278,Política y Sociología,Permanencia y cambio en la crisis de la sociedad contemporánea,Antonio Perpiñá Rodríguez,1,1983,00219,00278,abrir_pdf.php?id=ANU-M-1983-10021900278
ANU-M-1983-10027900292,Política y Sociología,El proceso de la integración europea: Un balance,José María de Areilza y Martínez de Rodas,1,1983,00279,00292,abrir_pdf.php?id=ANU-M-1983-10027900292
ANU-M-1983-10029500311,Derecho,El principio de igualdad en la Jurisprudencia del Tribunal Constitucional,Laureano López Rodó,1,1983,00295,00311,abrir_pdf.php?id=ANU-M-1983-10029500311
ANU-M-1983-10031500320,Vida Académica,Informe sobre despenalización del aborto,RACMYP,1,1983,00315,00320,abrir_pdf.php?id=ANU-M-1983-10031500320
ANU-M-1983-10032100327,Vida Académica,Crónica del curso 1982-1983,RACMYP,1,1983,00321,00327,abrir_pdf.php?id=ANU-M-1983-10032100327
ANU-M-1984-10000700013,Necrológicas,"""In Memoriam"" Valentín Andrés Álvarez",Juan Velarde Fuertes,1,1984,00007,00013,abrir_pdf.php?id=ANU-M-1984-10000700013
ANU-M-1984-10001700024,Filosofía Social,"Raymond Aron, Tocqueville y España",Luis Diez del Corral,1,1984,00017,00024,abrir_pdf.php?id=ANU-M-1984-10001700024
ANU-M-1984-10002500036,Filosofía Social,Reforma social y reforma moral,Antonio Perpiñá Rodríguez,1,1984,00025,00036,abrir_pdf.php?id=ANU-M-1984-10002500036
ANU-M-1984-10003700058,Filosofía Social,Las raíces del trabajo alienado en Carlos Marx,Manuel Alonso Olea,1,1984,00037,00058,abrir_pdf.php?id=ANU-M-1984-10003700058
ANU-M-1984-10005900068,Filosofía Social,Revisión de la figura del Cardenal Gomá,Marcelo González Martín,1,1984,00059,00068,abrir_pdf.php?id=ANU-M-1984-10005900068
ANU-M-1984-10006900098,Filosofía Social,Violencia en la familia,Primitivo De la Quintana López,1,1984,00069,00098,abrir_pdf.php?id=ANU-M-1984-10006900098
ANU-M-1984-10009900126,Filosofía Social,Reflexiones sobre la formación científica y ética de los universitarios,Víctor García Hoz,1,1984,00099,00126,abrir_pdf.php?id=ANU-M-1984-10009900126
ANU-M-1984-10012900144,Política y Derecho,Leyes Orgánias de Trnasferencia y Delegación,Laureano López Rodó,1,1984,00129,00144,abrir_pdf.php?id=ANU-M-1984-10012900144
ANU-M-1984-10014500156,Política y Derecho,La trayectoria de George Orwell,José María de Areilza y Martínez de Rodas,1,1984,00145,00156,abrir_pdf.php?id=ANU-M-1984-10014500156
ANU-M-1984-10015700172,Política y Derecho,Primicias de una confesión,José María Díez Alegría,1,1984,00157,00172,abrir_pdf.php?id=ANU-M-1984-10015700172
ANU-M-1984-10017300192,Política y Derecho,Alejandro Mon,Gonzalo Fernández De La Mora,1,1984,00173,00192,abrir_pdf.php?id=ANU-M-1984-10017300192
ANU-M-1984-10019300202,Política y Derecho,Vitoria y Grocio en sus respectivos centenarios,Antonio Truyol Serra,1,1984,00193,00202,abrir_pdf.php?id=ANU-M-1984-10019300202
ANU-M-1984-10020300226,Política y Derecho,Simón Bolívar y la historia constitucional de Hispanoamérica,Luis Sánchez Agesta,1,1984,00203,00226,abrir_pdf.php?id=ANU-M-1984-10020300226
ANU-M-1984-10022700244,Política y Derecho,Principios jurídicos para reafirmar el derecho argentino a las Islas Maldivas,Julio José Martínez Vivot,1,1984,00227,00244,abrir_pdf.php?id=ANU-M-1984-10022700244
ANU-M-1984-10024700268,Sociología Económica,Gestión económica de Indalecio Prieto en el Ministerio de Obras Pùblicas,Juan Velarde Fuertes,1,1984,00247,00268,abrir_pdf.php?id=ANU-M-1984-10024700268
ANU-M-1984-10026900285,Sociología Económica,"Amor, modelos matrimoniales y porvenir de la familia",Salustiano del Campo Urbano,1,1984,00269,00285,abrir_pdf.php?id=ANU-M-1984-10026900285
ANU-M-1984-10028900289,Vida Académica,Crónica del Curso 1983-1984,RACMYP,1,1984,00289,00289,abrir_pdf.php?id=ANU-M-1984-10028900289
ANU-M-1985-10000700022,Filosofía Social,La iglesia de hoy ante la idea de una Europa unida,Marcelo González Martín,1,1985,00007,00022,abrir_pdf.php?id=ANU-M-1985-10000700022
ANU-M-1985-10002300044,Filosofía Social,"Sobre la alegría. El ""homo gaudens""",Víctor García Hoz,1,1985,00023,00044,abrir_pdf.php?id=ANU-M-1985-10002300044
ANU-M-1985-10004500059,Filosofía Social,El totalitarismo de izquierda,José Luis Pinillos Díaz,1,1985,00045,00059,abrir_pdf.php?id=ANU-M-1985-10004500059
ANU-M-1985-10006300080,Política y Derecho,La deuda externa iberoamericana,Manuel Fraga Iribarne,1,1985,00063,00080,abrir_pdf.php?id=ANU-M-1985-10006300080
ANU-M-1985-10008100102,Política y Derecho,La democracia orgánica en el municipio español,Gonzalo Fernández De La Mora,1,1985,00081,00102,abrir_pdf.php?id=ANU-M-1985-10008100102
ANU-M-1985-10010300116,Política y Derecho,La justicia en la Constitución,Luis Sánchez Agesta,1,1985,00103,00116,abrir_pdf.php?id=ANU-M-1985-10010300116
ANU-M-1985-10011700132,Política y Derecho,Meditación tras una lectura,José María Díez Alegría,1,1985,00117,00132,abrir_pdf.php?id=ANU-M-1985-10011700132
ANU-M-1985-10013300148,Política y Derecho,La dignidad de la persona en la jurisprudencia constitucional,José González Pérez,1,1985,00133,00148,abrir_pdf.php?id=ANU-M-1985-10013300148
ANU-M-1985-10014900166,Política y Derecho,Las visicitudes de un derecho en las alternativas de un país,Américo Pla Rodríguez,1,1985,00149,00166,abrir_pdf.php?id=ANU-M-1985-10014900166
ANU-M-1985-10016900176,Ciencias Sociales,El Proyecto de la Ley de Aguas,Laureano López Rodó,1,1985,00169,00176,abrir_pdf.php?id=ANU-M-1985-10016900176
ANU-M-1985-10017700186,Ciencias Sociales,Dos cuestiones constitucionales sobre despido: la conversación grabada al periodista y la empleada conversa a la iglesia adventista,Manuel Alonso Olea,1,1985,00177,00186,abrir_pdf.php?id=ANU-M-1985-10017700186
ANU-M-1985-10018700199,Ciencias Sociales,La transición demográfica y el crecimiento cero de la población mundial,Salustiano del Campo Urbano,1,1985,00187,00199,abrir_pdf.php?id=ANU-M-1985-10018700199
ANU-M-1985-10020300232,Economía,Liberación por trabajo,Mariano Navarro Rubio,1,1985,00203,00232,abrir_pdf.php?id=ANU-M-1985-10020300232
ANU-M-1985-10023300264,Economía,El pensamiento económico peninsular en relación con la Unión Ibérica,Juan Velarde Fuertes,1,1985,00233,00264,abrir_pdf.php?id=ANU-M-1985-10023300264
ANU-M-1985-10026500282,Economía,Problemas de las economías europeas,Luis Angel Rojo Duque,1,1985,00265,00282,abrir_pdf.php?id=ANU-M-1985-10026500282
ANU-M-1985-10028500286,Vida Académica,Nueva Junta de Gobierno,RACMYP,1,1985,00285,00286,abrir_pdf.php?id=ANU-M-1985-10028500286
ANU-M-1985-10028700290,Vida Académica,Recepciones,RACMYP,1,1985,00287,00290,abrir_pdf.php?id=ANU-M-1985-10028700290
ANU-M-1985-10029100292,Vida Académica,Noticiario Académico,RACMYP,1,1985,00291,00292,abrir_pdf.php?id=ANU-M-1985-10029100292
ANU-M-1985-10029300293,Vida Académica,Disertaciones Académicas,RACMYP,1,1985,00293,00293,abrir_pdf.php?id=ANU-M-1985-10029300293
ANU-M-1986-10000700016,Filosofía Social,Introducción al centenario de García Morente,Angel González Álvarez,1,1986,00007,00016,abrir_pdf.php?id=ANU-M-1986-10000700016
ANU-M-1986-10001700046,Filosofía Social,El eufemismo y la Europa unida,Marcelo González Martín,1,1986,00017,00046,abrir_pdf.php?id=ANU-M-1986-10001700046
ANU-M-1986-10004700074,Filosofía Social,Síntesis y sentido de la psicología de la inteligencia,Mariano Yela Granizo,1,1986,00047,00074,abrir_pdf.php?id=ANU-M-1986-10004700074
ANU-M-1986-10007500096,Filosofía Social,La educación para la convivencia y la paz,Víctor García Hoz,1,1986,00075,00096,abrir_pdf.php?id=ANU-M-1986-10007500096
ANU-M-1986-10009900128,Política y Derecho,"Transicion política española (De la ""Crónica"" a la ""Sociología política"")",Carlos Ollero Gómez,1,1986,00099,00128,abrir_pdf.php?id=ANU-M-1986-10009900128
ANU-M-1986-10012900148,Política y Derecho,Ensueños sobre un ejército europeo,José M.ª Díez-Alegría,1,1986,00129,00148,abrir_pdf.php?id=ANU-M-1986-10012900148
ANU-M-1986-10014900178,Política y Derecho,Neocorporativismo y representación política,Gonzalo Fernández De La Mora,1,1986,00149,00178,abrir_pdf.php?id=ANU-M-1986-10014900178
ANU-M-1986-10017900190,Política y Derecho,Comunidades Europeas y Unión Europea,Antonio Truyol Serra,1,1986,00179,00190,abrir_pdf.php?id=ANU-M-1986-10017900190
ANU-M-1986-10019100200,Política y Derecho,La peculiaridad del recurso de amparo y la intervención del juez,Luis Sánchez Agesta,1,1986,00191,00200,abrir_pdf.php?id=ANU-M-1986-10019100200
ANU-M-1986-10020100214,Política y Derecho,Sobre la inteligencia política,Jesús Fueyo Álvarez,1,1986,00201,00214,abrir_pdf.php?id=ANU-M-1986-10020100214
ANU-M-1986-10021500229,Política y Derecho,Inconstitucionalidad de la Legislación Tributaria,Jesús González Pérez,1,1986,00215,00229,abrir_pdf.php?id=ANU-M-1986-10021500229
ANU-M-1986-10023300242,Ciencias Sociales,Los Tribunales Administrativos en la Gran Bretaña,Laureano López Rodó,1,1986,00233,00242,abrir_pdf.php?id=ANU-M-1986-10023300242
ANU-M-1986-10024300252,Ciencias Sociales,Aspectos sociales de la comunidad Económica Europea,Manuel Alonso Olea,1,1986,00243,00252,abrir_pdf.php?id=ANU-M-1986-10024300252
ANU-M-1986-10025300272,Ciencias Sociales,¿Hacia una política demográfica española?,Salustiano del Campo Urbano,1,1986,00253,00272,abrir_pdf.php?id=ANU-M-1986-10025300272
ANU-M-1986-10027300280,Ciencias Sociales,Consideraciones sobre la burocracia,Fernando Garrido Falla,1,1986,00273,00280,abrir_pdf.php?id=ANU-M-1986-10027300280
ANU-M-1986-10028300294,Economía,Luis Olariaga en su centenario,Juan Velarde Fuertes,1,1986,00283,00294,abrir_pdf.php?id=ANU-M-1986-10028300294
ANU-M-1986-10029500306,Economía,Convergencias de las políticas económicas europeas,Luis Angel Rojo Duque,1,1986,00295,00306,abrir_pdf.php?id=ANU-M-1986-10029500306
ANU-M-1986-10030900310,Vida Académica,Homenaje a Legaz y Lacambra,Laureano López Rodó,1,1986,00309,00310,abrir_pdf.php?id=ANU-M-1986-10030900310
ANU-M-1986-10031100314,Vida Académica,Necrologías: José María de Oriol,Alfonso García Valdecasas,1,1986,00311,00314,abrir_pdf.php?id=ANU-M-1986-10031100314
ANU-M-1986-10031500318,Vida Académica,Necrologías: José María de Oriol,José María de Areilza y Martínez de Rodas,1,1986,00315,00318,abrir_pdf.php?id=ANU-M-1986-10031500318
ANU-M-1986-10031900330,Vida Académica,Necrologías. José María de Oriol y Eugenio Vegas Latapié,Juan Velarde Fuertes,1,1986,00319,00330,abrir_pdf.php?id=ANU-M-1986-10031900330
ANU-M-1986-10033100336,Vida Académica,Recepciones,RACMYP,1,1986,00331,00336,abrir_pdf.php?id=ANU-M-1986-10033100336
ANU-M-1986-10033700338,Vida Académica,Noticiario Académico,RACMYP,1,1986,00337,00338,abrir_pdf.php?id=ANU-M-1986-10033700338
ANU-M-1986-10033900339,Vida Académica,Disertaciones,RACMYP,1,1986,00339,00339,abrir_pdf.php?id=ANU-M-1986-10033900339
ANU-M-1987-10000700012,Política y Derecho,Variaciones en la fama de Tocqueville,Luis Diez del Corral,1,1987,00007,00012,abrir_pdf.php?id=ANU-M-1987-10000700012
ANU-M-1987-10001300038,Política y Derecho,El ironismo de d´Ors,Gonzalo Fernández De La Mora,1,1987,00013,00038,abrir_pdf.php?id=ANU-M-1987-10001300038
ANU-M-1987-10003900054,Política y Derecho,La reciente orientación parlamentaria de los regímenes iberoamericanos,Luis Sánchez Agesta,1,1987,00039,00054,abrir_pdf.php?id=ANU-M-1987-10003900054
ANU-M-1987-10005500067,Política y Derecho,Justicia y política,Jesús González Pérez,1,1987,00055,00067,abrir_pdf.php?id=ANU-M-1987-10005500067
ANU-M-1987-10007100094,Ciencias Sociales,Relaciones con la Santa Sede del Gobierno del almirante Carrero,Laureano López Rodó,1,1987,00071,00094,abrir_pdf.php?id=ANU-M-1987-10007100094
ANU-M-1987-10009500106,Ciencias Sociales,"El trabajo por cuenta ajena. Su consideración jurídica, social y económica en la encíclica ""Laborem exercens""",Manuel Alonso Olea,1,1987,00095,00106,abrir_pdf.php?id=ANU-M-1987-10009500106
ANU-M-1987-10010700140,Ciencias Sociales,Consideraciones sobre la violencia,Primitivo De la Quintana López,1,1987,00107,00140,abrir_pdf.php?id=ANU-M-1987-10010700140
ANU-M-1987-10014100150,Ciencias Sociales,La libertad de cátedra,Fernando Garrido Falla,1,1987,00141,00150,abrir_pdf.php?id=ANU-M-1987-10014100150
ANU-M-1987-10015300162,Economía,Después de la cumbre de Islandia,José María de Areilza y Martínez de Rodas,1,1987,00153,00162,abrir_pdf.php?id=ANU-M-1987-10015300162
ANU-M-1987-10016300186,Economía,Informe sobre Chile,Juan Velarde Fuertes,1,1987,00163,00186,abrir_pdf.php?id=ANU-M-1987-10016300186
ANU-M-1987-10018900204,Filosofía Social,El arte y el humanismo,Angel González Álvarez,1,1987,00189,00204,abrir_pdf.php?id=ANU-M-1987-10018900204
ANU-M-1987-10020500220,Filosofía Social,La violencia en el Antiguo Testamento,Marcelo González Martín,1,1987,00205,00220,abrir_pdf.php?id=ANU-M-1987-10020500220
ANU-M-1987-10022100242,Filosofía Social,Condiciones de la educación en una sociedad confusa,Víctor García Hoz,1,1987,00221,00242,abrir_pdf.php?id=ANU-M-1987-10022100242
ANU-M-1987-10024300256,Filosofía Social,Qué es la psicohistoria,José Luis Pinillos Díaz,1,1987,00243,00256,abrir_pdf.php?id=ANU-M-1987-10024300256
ANU-M-1987-10025700276,Filosofía Social,La manipulación del hombre a través del lenguaje,Alfonso López Quintás,1,1987,00257,00276,abrir_pdf.php?id=ANU-M-1987-10025700276
ANU-M-1987-10027700287,Filosofía Social,La jerarquía eclesiástica ante Unamuno. Reflexiones a los cincuenta años de su muerte,Olegario González de Cardedal,1,1987,00277,00287,abrir_pdf.php?id=ANU-M-1987-10027700287
ANU-M-1987-10029100294,Vida Académica,Necrología (Manuel Díez Alegría),José María de Areilza y Martínez de Rodas,1,1987,00291,00294,abrir_pdf.php?id=ANU-M-1987-10029100294
ANU-M-1987-10029500296,Vida Académica,Recepciones Académicas,RACMYP,1,1987,00295,00296,abrir_pdf.php?id=ANU-M-1987-10029500296
ANU-M-1987-10029700298,Vida Académica,Noticiario Académico,RACMYP,1,1987,00297,00298,abrir_pdf.php?id=ANU-M-1987-10029700298
ANU-M-1987-10029900299,Vida Académica,Disertaciones,RACMYP,1,1987,00299,00299,abrir_pdf.php?id=ANU-M-1987-10029900299
ANU-M-1988-10000700022,Ciencias Sociales,Política y Administración,Laureano López Rodó,1,1988,00007,00022,abrir_pdf.php?id=ANU-M-1988-10000700022
ANU-M-1988-10002300034,Ciencias Sociales,"El azúcar: blanca,dulce y cara",Manuel Alonso Olea,1,1988,00023,00034,abrir_pdf.php?id=ANU-M-1988-10002300034
ANU-M-1988-10003500062,Ciencias Sociales,La sociedad de clases medias,Salustiano del Campo Urbano,1,1988,00035,00062,abrir_pdf.php?id=ANU-M-1988-10003500062
ANU-M-1988-10006300070,Ciencias Sociales,La Perestroika,Antonio Garrigues y Díaz-Cañabate,1,1988,00063,00070,abrir_pdf.php?id=ANU-M-1988-10006300070
ANU-M-1988-10007300082,Economía,La Cumbre de Wahsington y los diálogos subsiguientes,José María de Areilza y Martínez de Rodas,1,1988,00073,00082,abrir_pdf.php?id=ANU-M-1988-10007300082
ANU-M-1988-10008300102,Economía,El progresivo divorcio entre el mundo real y el mundo financiero, José Ángel Sánchez Asiaín,1,1988,00083,00102,abrir_pdf.php?id=ANU-M-1988-10008300102
